Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Category,Price_Category
FDF32,16.35,Low Fat,0.113953562,Fruits and Vegetables,198.2426,OUT010,1998,Medium,Tier 3,Grocery Store,790.9704,27,FD,High
FDN24,14.1,Low Fat,0.198316649,Baking Goods,54.3956,OUT019,1985,Small,Tier 1,Grocery Store,272.978,40,FD,Low
FDX21,7.05,LF,0.084949955,Snack Foods,109.7912,OUT035,2004,Small,Tier 2,Supermarket Type1,1091.912,21,FD,Medium
FDC57,20.1,Regular,0.054549098,Fruits and Vegetables,193.782,OUT013,1987,High,Tier 3,Supermarket Type1,1158.492,38,FD,High
NCZ06,19.6,Low Fat,0.094545236,Household,254.7698,OUT018,2009,Medium,Tier 3,Supermarket Type2,5327.0658,16,NC,Very High
FDY56,16.35,Regular,0.062359467,Fruits and Vegetables,224.0062,OUT013,1987,High,Tier 3,Supermarket Type1,4288.4178,38,FD,Very High
NCH07,13.15,Low Fat,0.092811105,Household,159.7604,OUT049,1999,Medium,Tier 1,Supermarket Type1,4119.9704,26,NC,High
FDS44,12.65,Regular,0.156679617,Fruits and Vegetables,238.8538,OUT018,2009,Medium,Tier 3,Supermarket Type2,4566.7222,16,FD,Very High
FDY33,14.5,Regular,0.09735225,Snack Foods,160.7262,OUT049,1999,Medium,Tier 1,Supermarket Type1,1750.3882,26,FD,High
FDZ48,17.75,Low Fat,0.076113671,Baking Goods,111.4544,OUT045,2002,Medium,Tier 2,Supermarket Type1,1006.6896,23,FD,Medium
FDY48,14,Low Fat,0.023783007,Baking Goods,104.0332,OUT045,2002,Medium,Tier 2,Supermarket Type1,1435.4648,23,FD,Medium
FDK16,9.065,Low Fat,0.114771298,Frozen Foods,93.9094,OUT027,1985,Medium,Tier 3,Supermarket Type3,3903.5854,40,FD,Low
FDT16,9.895,Regular,0.048662357,Frozen Foods,261.7278,OUT046,1997,Small,Tier 1,Supermarket Type1,4685.9004,28,FD,Very High
FDC26,10.195,Low Fat,0.211539389,Canned,110.9886,OUT010,1998,Medium,Tier 3,Grocery Store,111.1886,27,FD,Medium
DRJ47,18.25,Low Fat,0.044430561,Hard Drinks,174.208,OUT018,2009,Medium,Tier 3,Supermarket Type2,2596.62,16,DR,High
FDQ04,6.4,Low Fat,0.141860161,Frozen Foods,41.0796,OUT010,1998,Medium,Tier 3,Grocery Store,41.2796,27,FD,Low
FDN40,5.88,Low Fat,0.06980413,Frozen Foods,154.2998,OUT046,1997,Small,Tier 1,Supermarket Type1,1999.3974,28,FD,High
FDS39,6.895,Low Fat,0.022441883,Meat,143.8812,OUT013,1987,High,Tier 3,Supermarket Type1,2707.1428,38,FD,Medium
FDC11,20.5,Low Fat,0.142370445,Starchy Foods,90.6172,OUT018,2009,Medium,Tier 3,Supermarket Type2,1427.4752,16,FD,Low
FDQ39,14.8,Low Fat,0.13564792,Meat,190.8846,OUT010,1998,Medium,Tier 3,Grocery Store,191.0846,27,FD,High
FDB33,17.75,Low Fat,0.014602837,Fruits and Vegetables,158.6262,OUT049,1999,Medium,Tier 1,Supermarket Type1,3819.0288,26,FD,High
FDU27,18.6,Regular,0.28701714,Meat,48.8376,OUT010,1998,Medium,Tier 3,Grocery Store,47.9376,27,FD,Low
FDM44,12.5,low fat,0.031112643,Fruits and Vegetables,104.999,OUT045,2002,Medium,Tier 2,Supermarket Type1,1444.786,23,FD,Medium
FDT32,19,Regular,0.065621523,Fruits and Vegetables,186.5214,OUT035,2004,Small,Tier 2,Supermarket Type1,5275.7992,21,FD,High
DRC13,8.26,Regular,0.032573725,Soft Drinks,125.073,OUT018,2009,Medium,Tier 3,Supermarket Type2,985.384,16,DR,Medium
NCO07,9.06,Low Fat,0.009776268,Others,213.756,OUT046,1997,Small,Tier 1,Supermarket Type1,1065.28,28,NC,Very High
FDJ16,9.195,Low Fat,0.115353642,Frozen Foods,58.9246,OUT018,2009,Medium,Tier 3,Supermarket Type2,926.7936,16,FD,Low
FDB22,8.02,Low Fat,0.110901004,Snack Foods,155.0998,OUT027,1985,Medium,Tier 3,Supermarket Type3,2768.3964,40,FD,High
NCS30,5.945,Low Fat,0.093214866,Household,129.1652,OUT045,2002,Medium,Tier 2,Supermarket Type1,2841.6344,23,NC,Medium
FDQ59,9.8,Regular,0.071068502,Breads,84.5908,OUT027,1985,Medium,Tier 3,Supermarket Type3,3020.0688,40,FD,Low
FDI38,13.35,Regular,0.014649641,Canned,207.3638,OUT049,1999,Medium,Tier 1,Supermarket Type1,5797.7864,26,FD,Very High
FDR52,12.65,Regular,0.07603021,Frozen Foods,189.0846,OUT035,2004,Small,Tier 2,Supermarket Type1,4012.7766,21,FD,High
FDT15,12.15,Regular,0.042855388,Meat,181.695,OUT018,2009,Medium,Tier 3,Supermarket Type2,2929.52,16,FD,High
FDR52,12.65,Regular,0.133144259,Frozen Foods,190.8846,OUT019,1985,Small,Tier 1,Grocery Store,191.0846,40,FD,High
FDS60,20.85,Low Fat,0.032580705,Baking Goods,180.066,OUT018,2009,Medium,Tier 3,Supermarket Type2,2157.192,16,FD,High
FDK52,18.25,Low Fat,0.06980413,Frozen Foods,224.1062,OUT018,2009,Medium,Tier 3,Supermarket Type2,4965.5364,16,FD,Very High
FDA04,11.3,Regular,0.066865326,Frozen Foods,260.1962,OUT045,2002,Medium,Tier 2,Supermarket Type1,2848.9582,23,FD,Very High
NCQ53,17.6,Low Fat,0.018943666,Health and Hygiene,237.359,OUT045,2002,Medium,Tier 2,Supermarket Type1,6145.334,23,NC,Very High
FDN28,5.88,Regular,0.030371121,Frozen Foods,101.799,OUT018,2009,Medium,Tier 3,Supermarket Type2,1960.781,16,FD,Medium
FDU12,15.5,Regular,0.132630345,Baking Goods,263.8568,OUT019,1985,Small,Tier 1,Grocery Store,790.9704,40,FD,Very High
FDT03,21.25,Low Fat,0.01001904,Meat,184.6608,OUT045,2002,Medium,Tier 2,Supermarket Type1,367.5216,23,FD,High
FDY57,20.2,Regular,0.121254236,Snack Foods,94.5752,OUT046,1997,Small,Tier 1,Supermarket Type1,1821.6288,28,FD,Low
FDH56,9.8,Regular,0.063764099,Fruits and Vegetables,113.8492,OUT013,1987,High,Tier 3,Supermarket Type1,1737.738,38,FD,Medium
DRM23,16.6,Low Fat,0.136286138,Hard Drinks,171.4422,OUT018,2009,Medium,Tier 3,Supermarket Type2,2241.7486,16,DR,High
FDZ07,15.1,Regular,0.164391573,Fruits and Vegetables,62.8194,OUT019,1985,Small,Tier 1,Grocery Store,61.9194,40,FD,Low
FDK40,7.035,Low Fat,0.02189371,Frozen Foods,262.791,OUT045,2002,Medium,Tier 2,Supermarket Type1,3681.874,23,FD,Very High
FDU04,7.93,Low Fat,0.06980413,Frozen Foods,121.8414,OUT046,1997,Small,Tier 1,Supermarket Type1,2802.3522,28,FD,Medium
DRL37,15.5,Low Fat,0.069264356,Soft Drinks,41.377,OUT017,2007,Medium,Tier 2,Supermarket Type1,649.155,18,DR,Low
FDT26,18.85,reg,0.067624438,Dairy,120.944,OUT027,1985,Medium,Tier 3,Supermarket Type3,1078.596,40,FD,Medium
FDT24,12.35,Regular,0.186236236,Baking Goods,78.7328,OUT045,2002,Medium,Tier 2,Supermarket Type1,1390.1904,23,FD,Low
FDX57,17.25,Regular,0.047037323,Snack Foods,96.4068,OUT027,1985,Medium,Tier 3,Supermarket Type3,2624.5836,40,FD,Low
FDA55,17.2,Regular,0.099780431,Fruits and Vegetables,225.2088,OUT019,1985,Small,Tier 1,Grocery Store,447.4176,40,FD,Very High
NCN05,8.235,Low Fat,0.014488997,Health and Hygiene,183.795,OUT045,2002,Medium,Tier 2,Supermarket Type1,2929.52,23,NC,High
FDR58,6.675,Low Fat,0.04200648,Snack Foods,92.6462,OUT045,2002,Medium,Tier 2,Supermarket Type1,1665.8316,23,FD,Low
FDX47,6.55,Regular,0.034575546,Breads,156.5288,OUT013,1987,High,Tier 3,Supermarket Type1,1571.288,38,FD,High
NCH54,13.5,Low Fat,0.072965144,Household,160.692,OUT018,2009,Medium,Tier 3,Supermarket Type2,1917.504,16,NC,High
NCH42,6.86,Low Fat,0.036530411,Household,227.801,OUT035,2004,Small,Tier 2,Supermarket Type1,3904.917,21,NC,Very High
FDH56,9.8,Regular,0.063946629,Fruits and Vegetables,116.6492,OUT045,2002,Medium,Tier 2,Supermarket Type1,2316.984,23,FD,Medium
FDQ48,14.3,Regular,0.034551415,Baking Goods,98.1726,OUT018,2009,Medium,Tier 3,Supermarket Type2,685.1082,16,FD,Low
FDN20,19.35,Low Fat,0.026329989,Fruits and Vegetables,169.2474,OUT017,2007,Medium,Tier 2,Supermarket Type1,3705.8428,18,FD,High
FDA15,9.3,Low Fat,0.016009057,Dairy,250.6092,OUT013,1987,High,Tier 3,Supermarket Type1,6474.2392,38,FD,Very High
FDS48,15.15,Low Fat,0.048637888,Baking Goods,149.7708,OUT019,1985,Small,Tier 1,Grocery Store,150.4708,40,FD,Medium
FDW02,4.805,Regular,0.037852995,Dairy,126.2704,OUT018,2009,Medium,Tier 3,Supermarket Type2,3629.9416,16,FD,Medium
FDN03,9.8,Regular,0.015016891,Meat,248.6408,OUT027,1985,Medium,Tier 3,Supermarket Type3,6759.2016,40,FD,Very High
FDF57,14.5,reg,0.059160135,Fruits and Vegetables,170.7448,OUT017,2007,Medium,Tier 2,Supermarket Type1,2045.3376,18,FD,High
DRM37,15.35,Low Fat,0.096379585,Soft Drinks,196.5768,OUT035,2004,Small,Tier 2,Supermarket Type1,4729.8432,21,DR,High
NCD54,21.1,Low Fat,0.029008944,Household,143.3786,OUT046,1997,Small,Tier 1,Supermarket Type1,866.8716,28,NC,Medium
NCQ42,20.35,Low Fat,0.039078047,Household,128.3678,OUT027,1985,Medium,Tier 3,Supermarket Type3,3179.195,40,NC,Medium
FDW49,19.5,Low Fat,0.082536604,Canned,177.2002,OUT035,2004,Small,Tier 2,Supermarket Type1,2149.2024,21,FD,High
DRI03,6.03,Low Fat,0.0226848,Dairy,178.1028,OUT013,1987,High,Tier 3,Supermarket Type1,4604.6728,38,DR,High
FDD14,20.7,Low Fat,0.170152831,Canned,182.6266,OUT045,2002,Medium,Tier 2,Supermarket Type1,2581.9724,23,FD,High
FDN02,16.5,Low Fat,0.073827748,Canned,208.8638,OUT046,1997,Small,Tier 1,Supermarket Type1,2484.7656,28,FD,Very High
FDQ45,9.5,Regular,0.010864186,Snack Foods,185.3608,OUT027,1985,Medium,Tier 3,Supermarket Type3,5329.0632,40,FD,High
FDX56,17.1,Regular,0.07436116,Fruits and Vegetables,206.1638,OUT018,2009,Medium,Tier 3,Supermarket Type2,4141.276,16,FD,Very High
FDE51,5.925,Regular,0.168901843,Dairy,43.4086,OUT019,1985,Small,Tier 1,Grocery Store,44.6086,40,FD,Low
FDT47,5.26,Regular,0.02455854,Breads,95.6068,OUT045,2002,Medium,Tier 2,Supermarket Type1,2332.9632,23,FD,Low
FDM22,14,Regular,0.041949832,Snack Foods,54.064,OUT035,2004,Small,Tier 2,Supermarket Type1,1118.544,21,FD,Low
FDB27,7.575,Low Fat,0.055502454,Dairy,196.5768,OUT045,2002,Medium,Tier 2,Supermarket Type1,1576.6144,23,FD,High
FDE02,8.71,Low Fat,0.120663214,Canned,95.6778,OUT027,1985,Medium,Tier 3,Supermarket Type3,2910.2118,40,FD,Low
FDD38,16.75,Regular,0.00819018,Canned,103.7674,OUT035,2004,Small,Tier 2,Supermarket Type1,2852.2872,21,FD,Medium
FDF34,9.3,Regular,0.014098693,Snack Foods,197.7084,OUT017,2007,Medium,Tier 2,Supermarket Type1,3372.9428,18,FD,High
FDP15,15.2,Low Fat,0.065359555,Meat,256.033,OUT010,1998,Medium,Tier 3,Grocery Store,1281.665,27,FD,Very High
NCI29,8.6,Low Fat,0.032806066,Health and Hygiene,143.6154,OUT017,2007,Medium,Tier 2,Supermarket Type1,2127.231,18,NC,Medium
FDU27,18.6,Regular,0.172446822,Meat,47.1376,OUT017,2007,Medium,Tier 2,Supermarket Type1,767.0016,18,FD,Low
NCD55,14,Low Fat,0.024213354,Household,42.4454,OUT027,1985,Medium,Tier 3,Supermarket Type3,293.6178,40,NC,Low
FDU37,9.5,Regular,0.0717791,Canned,79.596,OUT046,1997,Small,Tier 1,Supermarket Type1,1038.648,28,FD,Low
FDA01,15,Regular,0.054685839,Canned,60.2904,OUT017,2007,Medium,Tier 2,Supermarket Type1,1581.9408,18,FD,Low
FDS13,6.465,Low Fat,0.124758619,Canned,264.1884,OUT045,2002,Medium,Tier 2,Supermarket Type1,3444.8492,23,FD,Very High
FDK55,18.5,Low Fat,0.02586664,Meat,88.9172,OUT018,2009,Medium,Tier 3,Supermarket Type2,1695.1268,16,FD,Low
FDR36,6.715,Regular,0.121563385,Baking Goods,43.7454,OUT035,2004,Small,Tier 2,Supermarket Type1,545.2902,21,FD,Low
DRK49,14.15,Low Fat,0.035999599,Soft Drinks,41.5138,OUT049,1999,Medium,Tier 1,Supermarket Type1,162.4552,26,DR,Low
DRM23,16.6,Low Fat,0.070546736,Hard Drinks,171.7422,OUT027,1985,Medium,Tier 3,Supermarket Type3,6207.9192,40,DR,High
FDH47,13.5,Regular,0.21561193,Starchy Foods,98.6068,OUT010,1998,Medium,Tier 3,Grocery Store,97.2068,27,FD,Low
FDZ21,17.6,Regular,0.039381633,Snack Foods,98.041,OUT018,2009,Medium,Tier 3,Supermarket Type2,675.787,16,FD,Low
FDI57,19.85,Low Fat,0.054331235,Seafood,198.7768,OUT017,2007,Medium,Tier 2,Supermarket Type1,4532.7664,18,FD,High
FDK26,5.46,Regular,0.056338482,Canned,184.624,OUT019,1985,Small,Tier 1,Grocery Store,1304.968,40,FD,High
FDQ36,7.855,Regular,0.161516894,Baking Goods,37.0848,OUT035,2004,Small,Tier 2,Supermarket Type1,447.4176,21,FD,Low
FDJ58,15.6,Regular,0.184359831,Snack Foods,172.6764,OUT019,1985,Small,Tier 1,Grocery Store,858.882,40,FD,High
FDD45,8.615,Low Fat,0.116484721,Fruits and Vegetables,94.1436,OUT045,2002,Medium,Tier 2,Supermarket Type1,1134.5232,23,FD,Low
FDG50,7.405,Low Fat,0.015302764,Canned,89.9146,OUT045,2002,Medium,Tier 2,Supermarket Type1,2189.1504,23,FD,Low
FDO36,19.7,Low Fat,0.136417078,Baking Goods,179.766,OUT019,1985,Small,Tier 1,Grocery Store,179.766,40,FD,High
NCW42,18.2,Low Fat,0.058707159,Household,220.5456,OUT018,2009,Medium,Tier 3,Supermarket Type2,3094.6384,16,NC,Very High
NCH18,9.3,Low Fat,0.074753743,Household,246.4802,OUT010,1998,Medium,Tier 3,Grocery Store,982.7208,27,NC,Very High
FDY59,8.195,Low Fat,0.031251369,Baking Goods,93.3462,OUT027,1985,Medium,Tier 3,Supermarket Type3,1018.0082,40,FD,Low
NCO42,21.25,Low Fat,0.024705597,Household,145.1102,OUT045,2002,Medium,Tier 2,Supermarket Type1,1603.9122,23,NC,Medium
FDM45,8.655,Regular,0.088693595,Snack Foods,122.5756,OUT017,2007,Medium,Tier 2,Supermarket Type1,2181.1608,18,FD,Medium
NCV29,11.8,Low Fat,0.038235337,Health and Hygiene,177.5686,OUT010,1998,Medium,Tier 3,Grocery Store,711.0744,27,NC,High
FDT08,13.65,LF,0.048980156,Fruits and Vegetables,148.705,OUT027,1985,Medium,Tier 3,Supermarket Type3,2996.1,40,FD,Medium
NCQ43,17.75,Low Fat,0.194874778,Others,110.2912,OUT019,1985,Small,Tier 1,Grocery Store,218.3824,40,NC,Medium
NCA54,16.5,Low Fat,0.036611104,Household,180.9318,OUT013,1987,High,Tier 3,Supermarket Type1,3247.7724,38,NC,High
FDW55,12.6,Regular,0.07371873,Fruits and Vegetables,248.8092,OUT035,2004,Small,Tier 2,Supermarket Type1,6723.2484,21,FD,Very High
FDI10,8.51,Regular,0.07802465,Snack Foods,171.4422,OUT027,1985,Medium,Tier 3,Supermarket Type3,3448.844,40,FD,High
NCS53,14.5,Low Fat,0.157190017,Health and Hygiene,156.8604,OUT019,1985,Small,Tier 1,Grocery Store,316.9208,40,NC,High
FDZ35,9.6,Regular,0.022170592,Breads,105.199,OUT027,1985,Medium,Tier 3,Supermarket Type3,3199.169,40,FD,Medium
FDF10,15.5,reg,0.156797787,Snack Foods,148.6418,OUT013,1987,High,Tier 3,Supermarket Type1,3972.8286,38,FD,Medium
FDO38,17.25,Low Fat,0.07325106,Canned,76.4986,OUT017,2007,Medium,Tier 2,Supermarket Type1,778.986,18,FD,Low
FDY45,17.5,Low Fat,0.026289984,Snack Foods,253.7356,OUT017,2007,Medium,Tier 2,Supermarket Type1,3815.034,18,FD,Very High
FDC40,16,Regular,0.065328932,Dairy,78.4986,OUT018,2009,Medium,Tier 3,Supermarket Type2,1791.6678,16,FD,Low
NCO54,19.5,Low Fat,0.014296484,Household,53.7614,OUT049,1999,Medium,Tier 1,Supermarket Type1,1436.7964,26,NC,Low
FDQ14,9.27,Low Fat,0.062038986,Dairy,148.005,OUT018,2009,Medium,Tier 3,Supermarket Type2,1797.66,16,FD,Medium
FDM10,18.25,Low Fat,0.075908374,Snack Foods,213.4218,OUT013,1987,High,Tier 3,Supermarket Type1,3846.9924,38,FD,Very High
DRK23,8.395,Low Fat,0.072383777,Hard Drinks,251.504,OUT017,2007,Medium,Tier 2,Supermarket Type1,7084.112,18,DR,Very High
NCR17,9.8,Low Fat,0.024363026,Health and Hygiene,114.0492,OUT013,1987,High,Tier 3,Supermarket Type1,2085.2856,38,NC,Medium
FDG31,12.15,Low Fat,0.066351687,Meat,65.0826,OUT019,1985,Small,Tier 1,Grocery Store,193.7478,40,FD,Low
FDH02,7.27,Regular,0.020823289,Canned,92.4488,OUT045,2002,Medium,Tier 2,Supermarket Type1,996.0368,23,FD,Low
DRH37,17.6,Low Fat,0.041851756,Soft Drinks,162.7526,OUT017,2007,Medium,Tier 2,Supermarket Type1,3124.5994,18,DR,High
DRC36,13,Regular,0.045239326,Soft Drinks,174.1054,OUT017,2007,Medium,Tier 2,Supermarket Type1,4377.635,18,DR,High
FDB56,8.75,Regular,0.074778547,Fruits and Vegetables,186.3556,OUT045,2002,Medium,Tier 2,Supermarket Type1,3567.3564,23,FD,High
NCK54,12.15,Low Fat,0.029583249,Household,114.715,OUT045,2002,Medium,Tier 2,Supermarket Type1,1048.635,23,NC,Medium
NCQ17,10.3,Low Fat,0.058957514,Health and Hygiene,154.663,OUT013,1987,High,Tier 3,Supermarket Type1,2816.334,38,NC,High
FDM13,6.425,Low Fat,0.063432676,Breakfast,132.8626,OUT018,2009,Medium,Tier 3,Supermarket Type2,524.6504,16,FD,Medium
FDT44,16.6,Low Fat,0.103406065,Fruits and Vegetables,116.4466,OUT018,2009,Medium,Tier 3,Supermarket Type2,1178.466,16,FD,Medium
FDO28,5.765,Low Fat,0.126585095,Frozen Foods,122.4098,OUT019,1985,Small,Tier 1,Grocery Store,120.5098,40,FD,Medium
NCK07,10.65,Low Fat,0.04896208,Others,165.8526,OUT017,2007,Medium,Tier 2,Supermarket Type1,3946.8624,18,NC,High
NCP05,19.6,Low Fat,0.025286583,Health and Hygiene,151.8024,OUT046,1997,Small,Tier 1,Supermarket Type1,1366.2216,28,NC,High
FDX11,16,Regular,0.106752081,Baking Goods,181.4634,OUT046,1997,Small,Tier 1,Supermarket Type1,1090.5804,28,FD,High
FDS52,8.89,Low Fat,0.005485618,Frozen Foods,99.3016,OUT045,2002,Medium,Tier 2,Supermarket Type1,607.2096,23,FD,Low
FDB14,20.25,Regular,0.102932246,Canned,93.212,OUT045,2002,Medium,Tier 2,Supermarket Type1,1304.968,23,FD,Low
NCY06,15.25,LF,0.060888514,Household,130.1968,OUT027,1985,Medium,Tier 3,Supermarket Type3,1565.9616,40,NC,Medium
FDS45,5.175,Regular,0.029662795,Snack Foods,105.2622,OUT017,2007,Medium,Tier 2,Supermarket Type1,2328.9684,18,FD,Medium
DRF23,4.61,Low Fat,0.070546736,Hard Drinks,173.8396,OUT046,1997,Small,Tier 1,Supermarket Type1,1221.0772,28,DR,High
FDD33,12.85,Low Fat,0.07371873,Fruits and Vegetables,231.9642,OUT027,1985,Medium,Tier 3,Supermarket Type3,6970.926,40,FD,Very High
NCA53,11.395,Low Fat,0.009918699,Health and Hygiene,49.4034,OUT018,2009,Medium,Tier 3,Supermarket Type2,777.6544,16,NC,Low
FDC46,17.7,Low Fat,0.116520447,Snack Foods,186.0266,OUT035,2004,Small,Tier 2,Supermarket Type1,2950.8256,21,FD,High
NCW41,18,Low Fat,0.015447454,Health and Hygiene,159.2604,OUT035,2004,Small,Tier 2,Supermarket Type1,3961.51,21,NC,High
FDZ39,19.7,Regular,0.018098194,Meat,104.599,OUT018,2009,Medium,Tier 3,Supermarket Type2,309.597,16,FD,Medium
FDE51,5.925,Regular,0.097012989,Dairy,42.9086,OUT017,2007,Medium,Tier 2,Supermarket Type1,758.3462,18,FD,Low
FDG32,19.85,low fat,0.17514326,Fruits and Vegetables,222.3772,OUT027,1985,Medium,Tier 3,Supermarket Type3,9562.2196,40,FD,Very High
NCK07,10.65,Low Fat,0.048785427,Others,163.9526,OUT045,2002,Medium,Tier 2,Supermarket Type1,1644.526,23,NC,High
NCQ41,14.8,Low Fat,0.019476708,Health and Hygiene,193.0794,OUT035,2004,Small,Tier 2,Supermarket Type1,3901.588,21,NC,High
FDL36,15.1,Low Fat,0.076229769,Baking Goods,90.483,OUT045,2002,Medium,Tier 2,Supermarket Type1,1617.894,23,FD,Low
FDQ26,13.5,Regular,0.076700853,Dairy,57.8562,OUT049,1999,Medium,Tier 1,Supermarket Type1,711.0744,26,FD,Low
FDR02,16.7,LF,0.022190488,Dairy,113.1886,OUT017,2007,Medium,Tier 2,Supermarket Type1,3335.658,18,FD,Medium
FDV59,13.35,LF,0.071068502,Breads,217.6166,OUT018,2009,Medium,Tier 3,Supermarket Type2,3265.749,16,FD,Very High
FDZ33,10.195,Low Fat,0.070865961,Snack Foods,147.2076,OUT010,1998,Medium,Tier 3,Grocery Store,739.038,27,FD,Medium
NCT41,15.7,Low Fat,0.05610384,Health and Hygiene,153.5024,OUT045,2002,Medium,Tier 2,Supermarket Type1,2580.6408,23,NC,High
FDB17,13.15,Low Fat,0.061381589,Frozen Foods,179.9976,OUT010,1998,Medium,Tier 3,Grocery Store,181.0976,27,FD,High
FDN44,13.15,Low Fat,0.022795611,Fruits and Vegetables,160.192,OUT046,1997,Small,Tier 1,Supermarket Type1,1597.92,28,FD,High
FDE45,12.1,Low Fat,0.040323731,Fruits and Vegetables,180.0002,OUT013,1987,High,Tier 3,Supermarket Type1,4656.6052,38,FD,High
FDG47,12.8,Low Fat,0.070012633,Starchy Foods,262.8252,OUT017,2007,Medium,Tier 2,Supermarket Type1,2885.5772,18,FD,Very High
NCP02,7.105,Low Fat,0.044591774,Household,59.6562,OUT027,1985,Medium,Tier 3,Supermarket Type3,2192.4794,40,NC,Low
FDW02,4.805,Regular,0.037699423,Dairy,125.5704,OUT046,1997,Small,Tier 1,Supermarket Type1,3880.2824,28,FD,Medium
NCM53,18.75,Low Fat,0.052040915,Health and Hygiene,105.728,OUT046,1997,Small,Tier 1,Supermarket Type1,2024.032,28,NC,Medium
FDD47,7.6,Regular,0.142292265,Starchy Foods,171.3448,OUT013,1987,High,Tier 3,Supermarket Type1,3238.4512,38,FD,High
FDE28,9.5,Regular,0.132521929,Frozen Foods,228.6668,OUT035,2004,Small,Tier 2,Supermarket Type1,4146.6024,21,FD,Very High
FDV12,16.7,Regular,0.061122656,Baking Goods,100.0384,OUT018,2009,Medium,Tier 3,Supermarket Type2,2463.46,16,FD,Medium
FDE36,5.26,Regular,0.041942549,Baking Goods,165.4868,OUT018,2009,Medium,Tier 3,Supermarket Type2,2293.0152,16,FD,High
FDU45,15.6,Regular,0.035506142,Snack Foods,112.4518,OUT046,1997,Small,Tier 1,Supermarket Type1,3301.7022,28,FD,Medium
FDP28,13.65,Regular,0.080573371,Frozen Foods,260.1936,OUT013,1987,High,Tier 3,Supermarket Type1,3914.904,38,FD,Very High
FDH33,12.85,Low Fat,0.121972274,Snack Foods,43.1428,OUT045,2002,Medium,Tier 2,Supermarket Type1,703.0848,23,FD,Low
FDO44,12.6,Low Fat,0.087436672,Fruits and Vegetables,109.9228,OUT035,2004,Small,Tier 2,Supermarket Type1,663.1368,21,FD,Medium
FDR07,21.35,Low Fat,0.136119549,Fruits and Vegetables,94.1094,OUT019,1985,Small,Tier 1,Grocery Store,190.4188,40,FD,Low
FDJ45,17.75,Low Fat,0.073396761,Seafood,35.1216,OUT035,2004,Small,Tier 2,Supermarket Type1,830.9184,21,FD,Low
FDS59,14.8,Regular,0.073468631,Breads,110.857,OUT010,1998,Medium,Tier 3,Grocery Store,329.571,27,FD,Medium
FDU34,18.25,Low Fat,0.075132353,Snack Foods,125.9046,OUT013,1987,High,Tier 3,Supermarket Type1,2365.5874,38,FD,Medium
NCL06,14.65,Low Fat,0.120624771,Household,261.7594,OUT010,1998,Medium,Tier 3,Grocery Store,523.3188,27,NC,Very High
FDR37,16.5,Regular,0.110888167,Breakfast,181.6292,OUT010,1998,Medium,Tier 3,Grocery Store,1094.5752,27,FD,High
NCM53,18.75,Low Fat,0.052252908,Health and Hygiene,105.728,OUT018,2009,Medium,Tier 3,Supermarket Type2,1704.448,16,NC,Medium
DRG25,10.5,Low Fat,0.019046089,Soft Drinks,188.424,OUT035,2004,Small,Tier 2,Supermarket Type1,2237.088,21,DR,High
DRE25,15.35,Low Fat,0.073397129,Soft Drinks,91.912,OUT049,1999,Medium,Tier 1,Supermarket Type1,2609.936,26,DR,Low
FDZ45,14.1,Low Fat,0.067011609,Snack Foods,197.1084,OUT045,2002,Medium,Tier 2,Supermarket Type1,2182.4924,23,FD,High
NCV53,8.27,Low Fat,0.031490111,Health and Hygiene,239.088,OUT010,1998,Medium,Tier 3,Grocery Store,719.064,27,NC,Very High
FDR55,12.15,Regular,0.132621594,Fruits and Vegetables,190.1872,OUT018,2009,Medium,Tier 3,Supermarket Type2,3781.744,16,FD,High
FDS47,16.75,LF,0.071068502,Breads,87.6856,OUT027,1985,Medium,Tier 3,Supermarket Type3,1845.5976,40,FD,Low
DRG27,8.895,Low Fat,0.105110692,Dairy,41.1138,OUT046,1997,Small,Tier 1,Supermarket Type1,690.4346,28,DR,Low
FDA02,14,Regular,0.02976887,Dairy,145.4786,OUT049,1999,Medium,Tier 1,Supermarket Type1,1300.3074,26,FD,Medium
FDF45,18.2,reg,0.012229464,Fruits and Vegetables,56.8904,OUT045,2002,Medium,Tier 2,Supermarket Type1,1406.1696,23,FD,Low
FDZ58,17.85,Low Fat,0.052176861,Snack Foods,122.8072,OUT046,1997,Small,Tier 1,Supermarket Type1,857.5504,28,FD,Medium
NCH30,17.1,Low Fat,0.06725846,Household,115.186,OUT049,1999,Medium,Tier 1,Supermarket Type1,2490.092,26,NC,Medium
FDN03,9.8,Regular,0.025257508,Meat,248.5408,OUT010,1998,Medium,Tier 3,Grocery Store,751.0224,27,FD,Very High
FDH12,9.6,Low Fat,0.085085743,Baking Goods,105.128,OUT049,1999,Medium,Tier 1,Supermarket Type1,1065.28,26,FD,Medium
